usage_id,customer_id,date,gb_used,app_most_used,is_roaming,download_speed,upload_speed,data_pack_type
7762,1433,2024-03-31,4.76,Netflix,False,45.72,17.5,Unlimited
7763,481,2024-02-27,3.16,Facebook,False,43.02,6.67,Booster
7764,2971,2024-01-31,2.01,Instagram,False,30.18,7.47,Unlimited
7765,1666,2024-01-08,3.87,YouTube,False,33.79,4.15,Daily
7766,329,2024-03-18,2.58,Facebook,True,18.83,17.79,Booster
7767,3255,2024-01-15,1.9,YouTube,False,47.54,7.57,Daily
7768,417,2024-01-07,0.98,WhatsApp,True,5.2,6.65,Unlimited
7769,2302,2024-01-07,4.0,Instagram,False,44.77,14.67,Booster
7770,945,2024-02-02,2.55,Facebook,False,14.55,7.0,Booster
7771,2053,2024-02-10,4.82,Netflix,False,40.64,9.77,Daily
7772,2351,2024-02-26,4.03,WhatsApp,False,4.37,19.99,Booster
7773,980,2024-01-07,2.16,WhatsApp,False,13.73,10.32,Daily
7774,1657,2024-02-28,3.73,WhatsApp,False,11.49,9.8,Booster
7775,2655,2024-01-20,2.32,YouTube,False,48.96,16.17,Unlimited
7776,1452,2024-03-11,0.49,YouTube,True,12.07,1.81,Daily
7777,3012,2024-02-19,2.63,WhatsApp,False,19.81,8.14,Booster
7778,2784,2024-01-14,4.34,Facebook,False,16.31,14.31,Daily
7779,4004,2024-01-15,4.29,YouTube,True,49.32,18.34,Daily
7780,1587,2024-03-22,2.92,Instagram,True,31.56,13.33,Unlimited
7781,390,2024-01-10,1.96,Netflix,False,19.27,11.07,Daily
7782,3729,2024-03-31,0.15,Facebook,False,45.58,9.76,Booster
7783,850,2024-03-05,1.63,Instagram,False,35.95,10.1,Daily
7784,819,2024-02-24,4.95,YouTube,False,35.77,9.96,Unlimited
7785,3636,2024-01-28,3.66,Netflix,False,25.35,18.85,Daily
7786,4108,2024-02-17,3.62,WhatsApp,False,25.89,16.39,Booster
7787,2655,2024-01-03,3.83,Netflix,False,37.08,7.16,Daily
7788,3955,2024-02-29,3.14,WhatsApp,False,2.49,2.15,Unlimited
7789,4107,2024-01-03,2.97,Instagram,False,22.99,13.99,Unlimited
7790,490,2024-03-15,2.32,Instagram,False,49.1,14.85,Daily
7791,2320,2024-03-08,2.28,Facebook,False,33.38,15.67,Booster
7792,2929,2024-02-08,4.37,Instagram,False,20.18,5.43,Daily
7793,3164,2024-02-23,2.03,YouTube,False,10.17,13.1,Booster
7794,2935,2024-02-01,4.22,YouTube,False,19.22,13.15,Booster
7795,1147,2024-01-16,4.2,Netflix,False,25.04,3.11,Daily
7796,2824,2024-01-17,3.88,WhatsApp,False,32.27,15.7,Daily
7797,2506,2024-01-11,0.28,Netflix,False,49.19,12.25,Unlimited
7798,812,2024-02-01,0.83,Facebook,False,25.82,10.45,Daily
7799,56,2024-01-27,1.64,Facebook,False,19.45,1.75,Unlimited
7800,708,2024-01-05,4.25,YouTube,False,14.18,9.71,Booster
7801,1010,2024-03-29,4.38,Facebook,False,38.77,17.16,Unlimited
7802,4119,2024-01-18,0.3,YouTube,False,24.26,8.07,Unlimited
7803,3849,2024-01-03,1.69,WhatsApp,False,36.81,19.61,Unlimited
7804,3317,2024-01-28,4.27,Netflix,False,15.62,15.95,Daily
7805,4868,2024-03-06,1.32,Facebook,False,19.82,16.65,Daily
7806,3490,2024-02-03,4.88,WhatsApp,False,47.87,12.17,Booster
7807,4327,2024-03-26,2.5,Facebook,False,13.21,6.34,Booster
7808,4306,2024-01-22,4.69,Instagram,False,17.29,8.65,Unlimited
7809,1401,2024-01-30,2.2,Facebook,False,26.42,12.74,Unlimited
7810,1194,2024-02-17,1.69,WhatsApp,True,27.24,17.82,Daily
7811,4995,2024-03-05,1.88,Facebook,False,5.19,14.81,Booster
7812,1498,2024-03-01,4.43,Instagram,False,48.63,7.84,Booster
7813,1251,2024-01-19,1.72,Facebook,False,16.53,5.9,Booster
7814,873,2024-03-23,3.38,WhatsApp,False,4.58,13.04,Daily
7815,2411,2024-02-21,2.4,YouTube,False,14.24,2.54,Unlimited
7816,3551,2024-02-10,4.71,WhatsApp,True,21.18,8.12,Daily
7817,1579,2024-03-21,0.88,YouTube,False,13.11,5.76,Booster
7818,475,2024-03-05,2.2,YouTube,False,9.44,17.53,Unlimited
7819,4291,2024-02-19,0.71,Netflix,False,26.34,13.47,Unlimited
7820,3567,2024-02-10,2.93,WhatsApp,True,40.23,3.3,Booster
7821,4049,2024-02-02,2.07,Netflix,False,35.83,10.71,Unlimited
7822,4625,2024-03-26,0.4,YouTube,False,22.42,16.0,Booster
7823,271,2024-03-22,4.26,Facebook,False,7.95,3.09,Booster
7824,3552,2024-01-17,1.94,YouTube,False,47.83,11.87,Daily
7825,4586,2024-03-24,2.52,WhatsApp,False,18.16,15.4,Unlimited
7826,4458,2024-02-24,2.1,WhatsApp,False,6.95,4.97,Booster
7827,3884,2024-03-27,2.49,WhatsApp,False,18.15,18.64,Booster
7828,2620,2024-02-15,0.18,WhatsApp,False,35.46,11.49,Unlimited
7829,995,2024-03-30,4.1,Facebook,False,14.05,13.01,Booster
7830,769,2024-02-28,1.73,Netflix,False,10.78,7.71,Daily
7831,545,2024-03-11,3.65,Instagram,False,14.65,15.71,Daily
7832,932,2024-02-26,0.42,Netflix,False,28.48,12.37,Daily
7833,91,2024-01-20,2.67,YouTube,True,43.98,18.44,Booster
7834,4334,2024-02-10,4.55,WhatsApp,False,8.34,10.21,Daily
7835,851,2024-03-15,2.05,WhatsApp,False,8.9,12.54,Daily
7836,2969,2024-03-11,1.07,Instagram,False,22.57,11.93,Unlimited
7837,4873,2024-02-07,0.59,Netflix,False,8.02,11.98,Booster
7838,3078,2024-01-27,4.31,YouTube,False,49.0,14.57,Daily
7839,2660,2024-01-09,1.27,WhatsApp,False,44.17,2.99,Daily
7840,634,2024-03-08,4.88,Instagram,False,5.11,12.46,Booster
7841,3229,2024-02-07,1.31,Instagram,False,45.53,8.95,Booster
7842,1225,2024-03-30,2.46,YouTube,False,15.65,9.56,Booster
7843,1249,2024-01-25,2.34,Instagram,False,17.5,9.25,Daily
7844,983,2024-01-14,0.4,Instagram,False,18.25,3.1,Unlimited
7845,2511,2024-02-06,2.71,Netflix,False,5.36,1.28,Unlimited
7846,3851,2024-02-19,3.4,WhatsApp,True,39.37,3.03,Booster
7847,4759,2024-03-12,3.74,Netflix,False,10.76,9.27,Daily
7848,3994,2024-02-11,2.66,Instagram,False,11.99,8.17,Daily
7849,990,2024-03-15,4.08,Facebook,False,38.89,3.69,Unlimited
7850,1617,2024-02-23,3.79,YouTube,False,4.89,14.75,Booster
7851,425,2024-02-04,1.05,Instagram,False,18.13,14.58,Booster
7852,1431,2024-01-31,2.07,Instagram,False,28.93,18.32,Booster
7853,1636,2024-02-15,0.8,Netflix,False,7.56,17.12,Daily
7854,4201,2024-01-17,0.75,YouTube,True,22.42,16.73,Daily
7855,178,2024-03-25,3.59,WhatsApp,True,18.98,16.24,Booster
7856,3777,2024-03-30,2.7,YouTube,False,17.44,17.75,Daily
7857,720,2024-02-22,3.04,Instagram,True,14.98,10.77,Unlimited
7858,3129,2024-01-22,3.69,Netflix,False,18.28,2.49,Unlimited
7859,4505,2024-02-27,1.46,Facebook,False,20.81,11.77,Booster
7860,3002,2024-02-10,2.07,Instagram,True,8.15,17.08,Daily
7861,2790,2024-01-03,3.07,YouTube,False,11.97,2.8,Booster
7862,654,2024-03-03,0.57,YouTube,True,45.7,16.59,Daily
7863,2623,2024-03-06,4.18,Facebook,True,47.34,3.61,Unlimited
7864,3557,2024-02-15,1.78,YouTube,False,49.65,1.49,Daily
7865,3393,2024-03-24,3.33,YouTube,False,24.98,14.34,Unlimited
7866,4404,2024-01-08,4.98,Netflix,False,8.51,13.26,Unlimited
7867,490,2024-02-08,2.43,YouTube,False,34.82,17.68,Unlimited
7868,1345,2024-01-25,1.15,WhatsApp,False,46.97,13.59,Unlimited
7869,608,2024-03-19,1.16,Facebook,False,3.49,6.01,Daily
7870,3592,2024-02-16,0.4,Instagram,False,3.06,18.51,Booster
7871,4120,2024-02-03,3.86,Facebook,False,31.4,18.15,Daily
7872,753,2024-03-08,1.54,Instagram,False,3.89,18.91,Booster
7873,3049,2024-02-26,0.95,Netflix,False,20.8,15.03,Unlimited
7874,4445,2024-03-26,3.6,YouTube,True,20.12,17.52,Unlimited
7875,4121,2024-01-25,1.61,Instagram,False,6.75,5.58,Unlimited
7876,3462,2024-03-13,3.04,Instagram,False,37.8,12.12,Unlimited
7877,1015,2024-03-27,2.15,Netflix,False,7.23,6.09,Daily
7878,4695,2024-03-02,1.74,Facebook,False,15.15,7.22,Daily
7879,1769,2024-02-08,2.5,Facebook,False,36.91,16.72,Unlimited
7880,4897,2024-03-16,1.64,Facebook,False,31.67,14.5,Daily
7881,959,2024-03-18,4.37,YouTube,False,24.69,18.6,Booster
7882,1592,2024-01-07,0.46,Netflix,False,4.35,15.86,Booster
7883,3262,2024-01-06,0.25,Instagram,False,38.63,6.52,Booster
7884,2589,2024-03-27,2.09,Facebook,False,41.62,17.77,Daily
7885,2539,2024-02-23,0.95,Facebook,False,6.9,2.45,Daily
7886,791,2024-03-23,3.74,Facebook,True,49.34,2.55,Daily
7887,4268,2024-03-25,1.83,WhatsApp,False,18.67,6.19,Daily
7888,4017,2024-01-19,1.38,YouTube,False,22.37,16.3,Booster
7889,4395,2024-02-16,1.86,Facebook,False,21.9,18.62,Booster
7890,3099,2024-01-19,1.18,WhatsApp,False,32.38,13.27,Unlimited
7891,648,2024-02-03,1.57,Netflix,False,29.51,18.64,Unlimited
7892,4844,2024-02-12,2.88,Instagram,False,28.92,12.41,Booster
7893,1476,2024-01-13,4.33,Facebook,False,39.5,18.71,Unlimited
7894,2061,2024-02-05,1.92,YouTube,False,46.54,9.06,Unlimited
7895,1124,2024-01-25,1.67,Facebook,False,41.44,19.47,Booster
7896,616,2024-02-25,3.93,YouTube,False,36.61,5.0,Daily
7897,1285,2024-01-21,0.21,WhatsApp,False,4.43,5.41,Daily
7898,2326,2024-02-03,1.58,YouTube,False,13.93,5.65,Booster
7899,3138,2024-01-25,2.32,Netflix,False,7.03,4.19,Booster
7900,3673,2024-03-22,3.04,YouTube,False,43.03,10.65,Unlimited
7901,2856,2024-01-11,0.86,Instagram,False,33.3,11.31,Booster
7902,1624,2024-01-19,2.22,WhatsApp,False,3.61,15.79,Unlimited
7903,3450,2024-02-18,2.87,YouTube,False,36.72,6.8,Booster
7904,2704,2024-02-18,2.6,Facebook,False,18.18,18.31,Unlimited
7905,1141,2024-02-03,2.92,Netflix,True,28.08,16.83,Unlimited
7906,2831,2024-01-02,3.35,Instagram,True,29.83,15.25,Unlimited
7907,499,2024-01-30,1.96,YouTube,False,9.79,19.65,Booster
7908,4683,2024-02-07,0.41,YouTube,False,21.14,1.5,Unlimited
7909,1104,2024-01-15,0.37,Instagram,False,22.47,19.78,Daily
7910,3090,2024-03-15,4.31,Instagram,False,31.51,5.45,Booster
7911,1753,2024-03-28,3.42,YouTube,False,44.7,1.79,Booster
7912,4015,2024-02-29,3.84,Facebook,False,31.53,9.53,Unlimited
7913,614,2024-01-04,4.65,Facebook,False,34.82,14.04,Booster
7914,3048,2024-03-23,3.78,Facebook,False,33.9,6.61,Unlimited
7915,644,2024-01-14,3.49,YouTube,False,6.05,9.51,Booster
7916,2869,2024-03-21,3.31,WhatsApp,False,16.39,5.5,Daily
7917,4154,2024-01-08,1.37,YouTube,False,21.28,1.02,Daily
7918,1136,2024-03-17,4.79,WhatsApp,False,23.33,17.99,Unlimited
7919,4693,2024-03-27,2.76,Facebook,False,42.42,7.88,Booster
7920,3700,2024-01-11,1.19,YouTube,False,27.22,3.78,Unlimited
7921,2363,2024-03-20,1.13,Facebook,False,41.15,8.32,Booster
7922,162,2024-02-19,4.09,YouTube,False,45.51,1.27,Daily
7923,1822,2024-03-27,1.33,Facebook,False,35.41,2.53,Daily
7924,4420,2024-03-16,0.3,Instagram,False,7.44,11.59,Booster
7925,2766,2024-02-07,2.2,YouTube,False,11.65,5.28,Daily
7926,3403,2024-01-24,4.11,WhatsApp,True,41.75,13.45,Daily
7927,2628,2024-02-07,2.13,Facebook,False,29.06,9.59,Unlimited
7928,3994,2024-03-02,4.04,Netflix,False,26.76,2.36,Unlimited
7929,4995,2024-02-25,4.15,WhatsApp,False,48.5,11.06,Booster
7930,4856,2024-03-05,4.3,Netflix,False,19.66,13.04,Daily
7931,4598,2024-03-30,2.99,Facebook,False,3.97,11.6,Booster
7932,57,2024-01-17,3.53,YouTube,False,14.25,5.85,Unlimited
7933,3238,2024-01-17,1.38,YouTube,False,15.67,1.53,Daily
7934,2345,2024-01-27,0.59,YouTube,False,26.6,8.96,Unlimited
7935,4903,2024-03-29,2.71,Netflix,False,2.34,13.53,Booster
7936,620,2024-01-25,0.15,Facebook,False,49.44,2.33,Unlimited
7937,4875,2024-03-16,2.38,Instagram,False,4.97,18.43,Unlimited
7938,4875,2024-02-18,0.6,YouTube,True,13.15,7.5,Unlimited
7939,2614,2024-02-27,0.63,Facebook,False,34.28,7.57,Booster
7940,4262,2024-03-25,4.37,Instagram,False,48.92,7.33,Unlimited
7941,2836,2024-01-01,3.24,Instagram,False,26.57,18.1,Daily
7942,666,2024-01-13,3.26,Facebook,False,18.41,18.96,Booster
7943,128,2024-02-22,2.08,YouTube,True,9.8,17.93,Daily
7944,3558,2024-01-21,2.12,YouTube,False,45.36,15.98,Unlimited
7945,4172,2024-01-01,1.59,WhatsApp,True,4.4,5.95,Daily
7946,4983,2024-03-17,2.23,Facebook,False,5.36,15.07,Unlimited
7947,635,2024-01-31,2.98,Instagram,False,5.06,6.54,Unlimited
7948,3609,2024-03-01,1.01,Netflix,False,24.39,8.16,Daily
7949,3690,2024-03-27,1.38,Netflix,False,46.7,3.73,Daily
7950,4711,2024-01-03,2.52,YouTube,False,28.68,11.02,Daily
7951,986,2024-03-15,1.99,WhatsApp,False,19.02,16.33,Daily
7952,2574,2024-01-29,4.12,Netflix,False,13.45,13.89,Booster
7953,1157,2024-02-17,4.13,YouTube,False,26.7,8.19,Daily
7954,4537,2024-03-22,1.75,WhatsApp,False,23.19,13.72,Booster
7955,3869,2024-03-02,2.31,Netflix,False,6.49,13.04,Booster
7956,244,2024-01-25,4.89,Instagram,False,2.3,11.27,Booster
7957,768,2024-02-03,4.15,Netflix,False,30.56,6.09,Booster
7958,3218,2024-01-18,1.16,Netflix,False,43.2,1.55,Daily
7959,415,2024-03-05,1.47,Netflix,False,31.22,1.72,Daily
7960,3284,2024-01-28,0.51,Netflix,False,17.66,19.08,Unlimited
7961,4345,2024-01-04,3.42,YouTube,False,9.35,17.48,Daily
7962,3107,2024-01-21,1.65,Facebook,False,37.47,5.51,Daily
7963,2887,2024-03-10,2.73,Instagram,False,35.7,4.69,Booster
7964,862,2024-01-21,3.86,Facebook,False,42.65,6.76,Unlimited
7965,4915,2024-01-20,4.2,YouTube,False,49.18,11.87,Daily
7966,4958,2024-02-10,1.69,Netflix,True,7.38,1.33,Booster
7967,3358,2024-02-22,1.26,WhatsApp,False,14.7,17.95,Daily
7968,3934,2024-03-02,4.26,WhatsApp,True,18.5,15.72,Unlimited
7969,3765,2024-01-31,1.97,Facebook,False,27.81,11.04,Daily
7970,210,2024-01-25,4.13,WhatsApp,False,4.56,17.45,Daily
7971,2158,2024-03-09,0.83,Facebook,False,15.24,11.42,Daily
7972,2378,2024-03-12,4.57,Instagram,False,40.12,2.68,Daily
7973,2190,2024-01-17,2.47,WhatsApp,False,4.32,11.6,Daily
7974,676,2024-03-19,0.93,Netflix,False,41.26,10.13,Unlimited
7975,1356,2024-01-20,2.72,YouTube,True,10.86,14.19,Booster
7976,26,2024-02-14,4.36,Instagram,False,16.64,7.58,Unlimited
7977,2694,2024-02-19,2.01,WhatsApp,True,36.47,7.85,Unlimited
7978,1651,2024-02-20,0.97,WhatsApp,True,38.7,18.9,Daily
7979,2959,2024-03-12,2.93,Facebook,False,12.12,18.46,Daily
7980,4458,2024-03-18,4.19,Instagram,False,21.46,18.11,Daily
7981,1683,2024-02-02,0.69,YouTube,False,13.61,8.88,Daily
7982,4456,2024-01-29,0.3,YouTube,False,26.64,15.24,Daily
7983,1967,2024-01-22,0.38,Facebook,False,33.32,18.85,Daily
7984,3287,2024-03-07,1.23,Facebook,False,14.96,19.37,Daily
7985,996,2024-03-27,0.14,Facebook,False,24.18,5.61,Unlimited
7986,77,2024-01-03,2.2,WhatsApp,False,27.72,5.08,Daily
7987,2143,2024-01-06,3.52,Instagram,False,22.11,10.46,Daily
7988,957,2024-02-09,3.58,YouTube,False,26.67,17.52,Unlimited
7989,3045,2024-03-27,3.22,Netflix,False,8.91,11.04,Booster
7990,218,2024-03-16,1.55,YouTube,False,3.94,16.05,Booster
7991,3947,2024-03-09,3.71,Instagram,False,5.03,10.01,Daily
7992,2416,2024-01-05,2.92,Facebook,False,48.7,15.27,Booster
7993,3346,2024-01-03,4.32,WhatsApp,False,5.55,6.06,Unlimited
7994,1468,2024-01-04,2.44,YouTube,False,20.53,16.66,Daily
7995,4783,2024-03-03,0.98,Netflix,False,40.0,16.15,Daily
7996,2873,2024-03-28,3.21,WhatsApp,False,42.83,5.27,Unlimited
7997,33,2024-01-05,0.84,YouTube,False,14.89,17.58,Daily
7998,2920,2024-03-01,4.82,Instagram,False,32.72,3.24,Unlimited
7999,3488,2024-02-26,3.55,YouTube,False,36.75,15.6,Daily
8000,425,2024-02-11,3.81,Netflix,False,45.96,17.15,Booster
8001,4883,2024-03-23,3.43,WhatsApp,False,44.68,16.75,Booster
8002,3079,2024-02-25,0.58,YouTube,False,22.89,5.64,Daily
8003,4835,2024-03-12,2.38,Netflix,False,27.98,2.54,Unlimited
8004,4863,2024-01-28,3.29,YouTube,False,40.44,1.55,Booster
8005,1818,2024-02-24,1.22,YouTube,False,30.74,1.46,Daily
8006,3927,2024-02-07,3.43,Facebook,False,19.09,10.71,Daily
8007,4019,2024-01-23,4.12,Netflix,False,47.62,4.8,Booster
8008,4295,2024-01-07,1.45,YouTube,False,49.89,17.55,Booster
8009,715,2024-02-07,1.08,WhatsApp,False,46.79,4.12,Daily
8010,3208,2024-03-17,4.43,Instagram,False,18.59,13.75,Unlimited
8011,3981,2024-02-26,0.13,Facebook,True,13.63,18.44,Daily
8012,4384,2024-03-25,1.35,Facebook,False,25.67,19.33,Unlimited
8013,2025,2024-02-06,2.09,Facebook,False,39.67,17.32,Booster
8014,3874,2024-01-06,3.39,Instagram,False,14.97,4.88,Booster
8015,3730,2024-01-10,4.99,Netflix,False,21.52,11.06,Booster
8016,2615,2024-01-27,1.92,WhatsApp,False,9.27,4.51,Unlimited
8017,811,2024-03-30,4.75,Instagram,False,35.68,12.36,Daily
8018,2456,2024-02-26,1.9,WhatsApp,False,37.4,5.54,Booster
8019,2031,2024-01-16,3.51,WhatsApp,False,25.79,7.27,Booster
8020,1786,2024-02-28,0.91,Facebook,False,37.39,11.49,Unlimited
8021,1973,2024-01-28,2.36,YouTube,False,32.93,3.32,Booster
8022,717,2024-01-03,4.37,WhatsApp,False,46.61,7.73,Daily
8023,825,2024-02-26,1.67,WhatsApp,False,30.16,7.46,Booster
8024,1728,2024-03-05,0.62,WhatsApp,False,19.13,12.12,Daily
8025,2233,2024-03-07,2.66,WhatsApp,False,37.02,11.87,Unlimited
8026,763,2024-01-30,2.25,Facebook,False,4.72,8.41,Booster
8027,22,2024-01-19,1.22,WhatsApp,False,24.86,17.45,Unlimited
8028,2260,2024-01-08,4.54,YouTube,True,48.37,13.21,Booster
8029,4562,2024-03-02,3.05,Netflix,True,35.85,16.29,Unlimited
8030,3306,2024-01-19,1.8,Netflix,False,49.93,11.84,Unlimited
8031,4268,2024-02-05,4.98,WhatsApp,False,20.86,8.24,Unlimited
8032,4893,2024-03-09,0.77,Facebook,False,20.86,8.22,Unlimited
8033,1542,2024-02-29,4.25,YouTube,False,4.86,4.94,Booster
8034,4340,2024-02-03,1.23,YouTube,False,19.31,16.83,Daily
8035,421,2024-02-24,1.27,WhatsApp,True,8.78,17.01,Booster
8036,3545,2024-01-27,2.54,Facebook,False,20.98,3.07,Daily
8037,4437,2024-02-08,3.34,Netflix,False,2.09,16.79,Booster
8038,1984,2024-02-11,3.48,Instagram,False,23.04,16.59,Daily
8039,123,2024-02-11,0.21,WhatsApp,True,47.08,12.45,Unlimited
8040,4968,2024-03-28,1.51,WhatsApp,True,38.59,15.18,Booster
8041,434,2024-02-17,3.34,WhatsApp,True,13.58,18.5,Unlimited
8042,4166,2024-01-31,4.46,Facebook,False,14.96,10.23,Booster
8043,4747,2024-01-22,3.38,Instagram,False,16.84,15.76,Booster
8044,3483,2024-03-27,1.4,Facebook,False,6.45,19.22,Daily
8045,2885,2024-02-10,2.59,WhatsApp,False,49.61,8.25,Unlimited
8046,2639,2024-01-24,3.27,Instagram,False,34.06,9.49,Booster
8047,3878,2024-02-09,0.76,YouTube,False,37.45,13.43,Booster
8048,1616,2024-02-01,2.77,YouTube,False,35.35,10.47,Unlimited
8049,3809,2024-02-20,2.41,Instagram,False,24.32,5.95,Daily
8050,227,2024-02-02,1.75,WhatsApp,False,41.18,12.57,Unlimited
8051,536,2024-01-28,3.16,Facebook,False,13.41,15.44,Booster
8052,1123,2024-03-21,3.22,WhatsApp,False,20.63,1.11,Unlimited
8053,4366,2024-03-30,4.86,Instagram,False,17.64,4.81,Daily
8054,3535,2024-03-22,2.2,WhatsApp,False,47.73,19.89,Daily
8055,659,2024-03-19,2.7,WhatsApp,False,3.87,17.32,Daily
8056,3108,2024-03-03,0.87,YouTube,False,5.62,19.91,Daily
8057,2322,2024-01-22,2.79,Netflix,False,47.89,13.16,Unlimited
8058,1167,2024-01-18,0.28,Facebook,False,35.01,10.62,Booster
8059,4992,2024-03-25,0.83,WhatsApp,False,32.52,1.61,Booster
8060,1972,2024-03-23,0.94,YouTube,False,41.33,7.55,Unlimited
8061,17,2024-01-02,3.2,Netflix,False,46.01,8.87,Daily
8062,1904,2024-03-29,2.88,YouTube,False,45.02,3.51,Unlimited
8063,1613,2024-01-26,4.01,WhatsApp,False,44.71,8.5,Booster
8064,3707,2024-02-08,2.38,Facebook,False,42.26,5.28,Unlimited
8065,436,2024-01-17,2.43,Netflix,False,7.78,9.4,Unlimited
8066,4072,2024-01-16,0.89,WhatsApp,False,32.5,12.24,Daily
8067,3456,2024-01-27,3.74,Instagram,True,25.57,13.67,Booster
8068,2005,2024-02-18,0.12,WhatsApp,False,39.47,11.26,Daily
8069,4954,2024-01-03,2.18,YouTube,False,47.85,1.69,Booster
8070,2734,2024-02-11,1.02,WhatsApp,False,19.49,18.43,Unlimited
8071,263,2024-03-03,3.88,Instagram,False,38.23,16.69,Daily
8072,2442,2024-01-29,3.4,Instagram,False,12.18,12.45,Unlimited
8073,808,2024-01-02,3.56,WhatsApp,False,22.23,17.22,Daily
8074,2513,2024-01-14,0.83,Instagram,True,36.71,17.52,Booster
8075,358,2024-01-12,3.38,YouTube,True,6.18,5.33,Daily
8076,2402,2024-01-24,3.49,Instagram,False,43.38,6.06,Daily
8077,1275,2024-01-28,0.11,Instagram,False,46.02,2.34,Booster
8078,4472,2024-01-18,1.66,Facebook,False,43.86,11.5,Unlimited
8079,989,2024-03-29,0.53,YouTube,False,2.04,14.61,Unlimited
8080,18,2024-01-06,3.44,Instagram,False,40.57,3.12,Unlimited
8081,1739,2024-01-30,1.14,WhatsApp,False,45.06,9.92,Unlimited
8082,2764,2024-02-03,1.4,Instagram,False,49.22,16.48,Booster
8083,2998,2024-03-23,0.48,Netflix,False,3.61,13.63,Unlimited
8084,914,2024-02-27,2.47,Netflix,True,29.06,11.7,Daily
8085,566,2024-01-28,0.26,YouTube,False,44.33,11.04,Daily
8086,2913,2024-03-12,4.24,Netflix,False,37.09,8.04,Unlimited
8087,1353,2024-03-15,0.23,Netflix,False,43.01,9.29,Daily
8088,1472,2024-02-22,0.4,Instagram,False,35.52,6.53,Unlimited
8089,3164,2024-01-16,3.24,YouTube,False,3.16,13.81,Unlimited
8090,612,2024-01-26,4.59,Facebook,False,44.15,13.23,Daily
8091,1063,2024-03-05,4.47,Instagram,False,31.65,4.83,Daily
8092,436,2024-02-26,0.51,Facebook,False,13.88,6.09,Daily
8093,648,2024-01-31,1.51,WhatsApp,False,34.63,19.74,Daily
8094,2410,2024-01-27,2.65,Netflix,False,26.69,2.99,Daily
8095,4018,2024-02-18,0.23,Instagram,True,36.43,14.18,Unlimited
8096,2610,2024-01-09,2.69,YouTube,False,24.7,10.81,Daily
8097,83,2024-01-26,2.29,Netflix,False,6.92,2.48,Booster
8098,1790,2024-01-06,2.98,WhatsApp,False,45.78,2.13,Unlimited
8099,1051,2024-01-07,4.61,Netflix,True,34.78,16.23,Daily
8100,3839,2024-01-13,1.45,Netflix,False,36.27,12.73,Booster
8101,4117,2024-02-18,3.23,Facebook,False,38.84,1.85,Daily
8102,2742,2024-01-10,2.21,WhatsApp,True,26.59,6.47,Daily
8103,798,2024-02-12,2.23,YouTube,True,36.27,5.92,Daily
8104,2527,2024-02-18,3.27,Netflix,False,12.16,11.66,Unlimited
8105,4752,2024-01-18,4.76,Netflix,False,24.5,5.59,Booster
8106,763,2024-01-11,4.33,YouTube,False,35.2,16.1,Unlimited
8107,618,2024-01-10,3.23,YouTube,True,40.64,5.52,Unlimited
8108,3881,2024-01-28,2.36,Instagram,False,48.47,9.57,Unlimited
8109,4807,2024-03-25,2.18,Instagram,False,43.32,9.02,Booster
8110,4433,2024-02-22,3.96,Netflix,True,3.99,2.36,Unlimited
8111,3864,2024-02-23,1.17,Instagram,False,10.48,8.4,Daily
8112,3687,2024-01-25,2.98,Netflix,False,34.61,8.75,Booster
8113,768,2024-01-06,2.57,YouTube,False,5.94,3.77,Daily
8114,3186,2024-01-11,3.28,Instagram,True,49.78,17.82,Daily
8115,1021,2024-02-02,1.02,WhatsApp,False,24.62,8.1,Booster
8116,3494,2024-03-09,3.51,WhatsApp,True,34.95,17.12,Daily
8117,1078,2024-02-15,3.17,YouTube,False,4.29,12.06,Unlimited
8118,3260,2024-03-28,0.98,Netflix,False,22.66,1.18,Daily
8119,3611,2024-03-17,2.3,WhatsApp,False,13.5,13.97,Daily
8120,1776,2024-02-24,3.43,Instagram,False,7.03,8.68,Booster
8121,2879,2024-03-10,4.52,Facebook,True,34.28,14.91,Booster
8122,1891,2024-02-20,0.7,Netflix,False,48.89,14.1,Daily
8123,1627,2024-01-25,0.14,Instagram,False,16.65,15.04,Unlimited
8124,3619,2024-01-23,0.91,Netflix,False,46.57,14.15,Daily
8125,4285,2024-02-19,4.95,Instagram,False,2.15,1.39,Daily
8126,1572,2024-02-15,3.87,YouTube,False,33.82,19.34,Daily
8127,4966,2024-03-17,3.11,YouTube,False,27.47,9.81,Booster
8128,3676,2024-02-13,0.75,YouTube,True,19.72,17.93,Unlimited
8129,1592,2024-01-13,2.14,YouTube,False,22.04,4.13,Unlimited
8130,2627,2024-03-11,3.6,Instagram,False,30.84,7.79,Daily
8131,1193,2024-02-17,4.49,WhatsApp,False,28.79,19.5,Unlimited
8132,4774,2024-01-17,1.97,Instagram,False,26.39,17.63,Unlimited
8133,4248,2024-03-13,5.0,Instagram,False,49.18,16.15,Unlimited
8134,1129,2024-01-14,0.78,Facebook,True,38.89,6.51,Booster
8135,3439,2024-01-30,2.0,Facebook,False,10.57,14.4,Booster
8136,1116,2024-01-30,4.39,Instagram,False,46.03,5.58,Daily
8137,4809,2024-02-02,3.28,YouTube,False,25.64,13.76,Daily
8138,4901,2024-02-23,4.07,Facebook,False,2.67,19.38,Unlimited
8139,1909,2024-02-26,4.55,Facebook,False,39.73,7.65,Booster
